_spline
-0.0679962,-0.000717994,0
-0.0680861,0.00096953,0
-0.0681817,0.00531318,0
-0.0680703,0.0117431,0
-0.0675892,0.0197866,0
-0.0666175,0.0290525,0
-0.0650669,0.0392182,0
-0.0628769,0.0500181,0
-0.0600082,0.0612344,0
-0.0564386,0.0726882,0
-0.0521597,0.0842334,0
-0.0471731,0.0957504,0
-0.0414884,0.107141,0
-0.035121,0.118327,0
-0.0280907,0.12924,0
-0.0204201,0.139829,0
-0.0121339,0.150048,0
-0.00325785,0.159861,0
0.0061814,0.169237,0
0.0161572,0.178152,0
0.0266431,0.186585,0
0.0376127,0.194517,0
0.0490404,0.201936,0
0.060901,0.208829,0
0.07317,0.215187,0
0.0858237,0.221003,0
0.0988388,0.226272,0
0.112193,0.230991,0
0.125864,0.235159,0
0.139831,0.238778,0
0.154074,0.241849,0
0.168572,0.244377,0
0.183306,0.24637,0
0.198257,0.247834,0
0.213407,0.24878,0
0.228739,0.24922,0
0.244235,0.249168,0
0.259878,0.248637,0
0.275654,0.247645,0
0.291546,0.246209,0
0.30754,0.244349,0
0.32362,0.242084,0
0.339774,0.239436,0
0.355988,0.236427,0
0.372249,0.233079,0
0.388544,0.229417,0
0.404862,0.225463,0
0.421191,0.221241,0
0.43752,0.216777,0
0.453838,0.212092,0
0.470133,0.207211,0
0.486396,0.202158,0
0.502616,0.196954,0
0.518782,0.191622,0
0.534885,0.186183,0
0.550915,0.180657,0
0.566861,0.175064,0
0.582713,0.169422,0
0.59846,0.163748,0
0.614092,0.15806,0
0.629599,0.152371,0
0.644969,0.146695,0
0.660191,0.141046,0
0.675254,0.135435,0
0.690145,0.129873,0
0.704853,0.124368,0
0.719366,0.11893,0
0.733669,0.113566,0
0.747751,0.108282,0
0.761598,0.103085,0
0.775197,0.0979805,0
0.788533,0.092972,0
0.801592,0.0880643,0
0.814361,0.0832611,0
0.826825,0.0785659,0
0.83897,0.0739819,0
0.85078,0.0695122,0
0.862242,0.06516,0
0.873341,0.0609283,0
0.884062,0.0568203,0
0.894393,0.0528392,0
0.904319,0.0489887,0
0.913826,0.0452725,0
0.922903,0.0416946,0
0.931536,0.0382593,0
0.939714,0.0349712,0
0.947428,0.0318352,0
0.954665,0.0288567,0
0.961419,0.0260413,0
0.967681,0.0233946,0
0.973446,0.020923,0
0.978707,0.0186326,0
0.983463,0.01653,0
0.987711,0.0146218,0
0.991451,0.0129145,0
0.994686,0.0114144,0
0.997419,0.0101275,0
0.999658,0.00905887,0
1.00141,0.00821287,0
1.00268,0.00759211,0
1.00349,0.00719707,0

-0.0574285,-1.00066,0
1.90282,-0.430076,0

0.0334383,-0.0592105,0
0.0337382,-0.0590147,0
0.0345969,-0.058454,0
0.0359887,-0.0575482,0
0.0378889,-0.056318,0
0.0402732,-0.0547843,0
0.0431185,-0.0529681,0
0.0464019,-0.0508907,0
0.0501017,-0.0485733,0
0.0541964,-0.046037,0
0.0586654,-0.043303,0
0.0634888,-0.0403919,0
0.068647,-0.0373241,0
0.0741213,-0.0341198,0
0.0798935,-0.0307984,0
0.085946,-0.027379,0
0.0922616,-0.0238798,0
0.0988239,-0.0203186,0
0.105617,-0.0167125,0
0.112626,-0.0130776,0
0.119835,-0.00942941,0
0.127231,-0.00578244,0
0.1348,-0.00215042,0
0.142528,0.00145381,0
0.150404,0.00501836,0
0.158415,0.00853227,0
0.166549,0.0119855,0
0.174796,0.015369,0
0.183146,0.0186745,0
0.191588,0.0218949,0
0.200114,0.0250239,0
0.208714,0.0280561,0
0.21738,0.030987,0
0.226105,0.0338131,0
0.234882,0.0365314,0
0.243703,0.03914,0
0.252563,0.0416378,0
0.261455,0.0440243,0
0.270375,0.0462996,0
0.279319,0.0484647,0
0.288281,0.0505209,0
0.297258,0.0524703,0
0.306247,0.0543154,0
0.315245,0.0560591,0
0.32425,0.0577048,0
0.333259,0.0592559,0
0.342272,0.0607165,0
0.351287,0.0620906,0
0.360304,0.0633824,0
0.369322,0.0645963,0
0.378342,0.0657366,0
0.387365,0.0668074,0
0.39639,0.0678131,0
0.405421,0.0687575,0
0.414458,0.0696445,0
0.423504,0.0704774,0
0.432561,0.0712594,0
0.441633,0.0719932,0
0.450724,0.0726811,0
0.459836,0.0733248,0
0.468974,0.0739255,0
0.478144,0.0744838,0
0.487349,0.0749997,0
0.496597,0.0754724,0
0.505892,0.0759005,0
0.515243,0.0762818,0
0.524656,0.0766133,0
0.534138,0.0768914,0
0.543698,0.0771114,0
0.553346,0.0772681,0
0.563091,0.0773551,0
0.572944,0.0773656,0
0.582915,0.0772917,0
0.593017,0.0771247,0
0.603263,0.0768553,0
0.613667,0.0764733,0
0.624245,0.0759679,0
0.635011,0.0753273,0
0.645983,0.0745395,0
0.657181,0.0735915,0
0.668624,0.0724702,0
0.680334,0.0711616,0
0.692333,0.0696515,0
0.704648,0.0679256,0
0.717303,0.0659691,0
0.730329,0.0637672,0
0.743757,0.0613051,0
0.757618,0.0585682,0
0.771949,0.0555418,0
0.786788,0.0522121,0
0.802176,0.0485653,0
0.818157,0.0445885,0
0.834778,0.0402697,0
0.85209,0.0355977,0
0.870145,0.0305624,0
0.889003,0.0251552,0
0.908725,0.0193689,0
0.929378,0.013198,0
0.951032,0.00663903,0
0.973762,-0.000309517,0
0.997649,-0.00764675,0

-0.837294,-0.550968,0
1.95349,-0.30152,0
_arc
Ц
0,0,0
-0.0679962,-0.000717994
0.0334383,-0.0592105

_arc
Ц
1,0,0
0.997649,-0.00764675
1.00349,0.00719707
